inputs,preds,labels
"Không nghi ngờ rằng con cái của ông ấy sẽ được giáo dục , bao gồm con gái của ông , bất chấp Taliban , và bất chấp những hiểm nguy .","Now the kids that he would have been , the father of his family , the guy , the guy , the guy who will have been the insurgency on the","There was no question that his children would receive an education , including his daughters , despite the Taliban , despite the risks ."
"Đối với ông , con cái không được học là mối nguy hiểm lớn hơn cả .","For his kids , no longer learning a big problem .","To him , there was greater risk in not educating his children ."
"Trong những năm Taliban , tôi nhớ rằng có những lúc tôi rất tức giận về cuộc sống của chúng tôi và luôn sợ hãi và không thấy được tương lai .","In the 1930s , I remember , when I was there , I was all about the time and the life , and I was always going to see the future of the","During Taliban years , I remember there were times I would get so frustrated by our life and always being scared and not seeing a future ."
"Tôi rất muốn từ bỏ chuyện học , nhưng bố tôi , ông sẽ nói rằng , "" Nghe này con gái , con có thể mất hết mọi thứ con có trên cuộc đời này","I 'd like to go to learn to you , but my father is , "" This is going to be a girl , "" but you can ' t get on every day .","I would want to quit , but my father , he would say , "" Listen , my daughter , you can lose everything you own in your life ."
Tiền của con có thể bị cướp mất . Con có thể bị buộc phải rời khỏi nhà trong thời gian chiến tranh .,"It 's a lost kid that 's lost in my life , that 's impossible to get in the war in war .",Your money can be stolen . You can be forced to leave your home during a war .
"Nhưng một thứ sẽ mãi mãi tồn tại với con là thứ trong đây , và nếu chúng ta bị bắt buộc phải bán máu để trả tiền học phì , chúng ta sẽ làm thế .","But one thing that will be in the right is that we have to be able to get rid of is , and if we were to get rid of it , we will be able to get","But the one thing that will always remain with you is what is here , and if we have to sell our blood to pay your school fees , we will ."
Vậy thì con còn muốn tiếp tục nữa không ?,"So , what 's going to go on to the right ?","So do you still not want to continue ? """
Hôm nay tôi 22 tuổi .,I ' m 80 years .,Today I am 22 .
Tôi đã được lớn lên ở một quốc gia đã bị tiêu huỷ bởi bao thập niên chiến tranh .,I was there in a big country that was lost by the pain of the war in the war with the war,I was raised in a country that has been destroyed by decades of war .
"Ít hơn 6 % phụ nữ tuổi tôi được học sau trung học phổ thông , và nếu gia đình tôi không cam kết về việc học của tôi , tôi cũng trở thành một trong số họ .","More than six percent of my family , I was born with a child , and if I was not interested in myself , I was not going to be a lot of time , and I was","Fewer than six percent of women my age have made it beyond high school , and had my family not been so committed to my education , I would be one of them ."
"Nhưng mà , tôi hãnh diện đứng đây là một sinh viên tốt nghiệp trường Cao Đẳng Middlebury .","But yet , I was a man who was a student at MIT , and this is a student","Instead , I stand here a proud graduate of Middlebury College ."
"Khi tôi trở về Afghanistan , ông ngoại tôi , người bị ruồng bỏ bởi gia đình vì ông dám cho con gái của ông đi học , là một trong những người đầu tiên chúc mừng tôi .","When I was in Afghanistan , he was crying , and he was crying by his family , because he was to ask for her , the first one that was in the first person to ask for me .","When I returned to Afghanistan , my grandfather , the one exiled from his home for daring to educate his daughters , was among the first to congratulate me ."
"Ông ấy không những khoe về bằng cao đẳng của tôi , mà còn về tôi là người phụ nữ đầu tiên , và tôi là người phụ nữ đầu tiên có thể chở ông ấy trên những con đường ở Kabul .","He 's not going to be a serious way of my wife , but I was the first woman , and I was the first woman who 's in the room with him .","He not only brags about my college degree , but also that I was the first woman , and that I am the first woman to drive him through the streets of Kabul ."
Gia đình tôi tin tưởng tôi .,"In life , I believe , and I believe .",My family believes in me .
"Tôi mơ ước lớn , nhưng gia đình tôi mong ước cho tôi còn lớn hơn .","I ' m big , but my family is going to be free .","I dream big , but my family dreams even bigger for me ."
"Vì thế tôi là đại sứ toàn cầu cho 10x10 , đây là cuộc vận động toàn cầu để giáo dục phụ nữ .","So I was global in the Middle East , here is the global global policy .","That 's why I am a global ambassador for 10x10 , a global campaign to educate women ."
"Vì vậy tôi giúp thành lập SOLA , ngôi trường đầu tiên và hẳn là duy nhất cho con gái ở Afghanistan , một đất nước mà vẫn còn nguy hiểm cho các cô gái đến trường học","So I ' m going to help with the first , the first one is that the best woman is in Afghanistan , a country is still alive .","That 's why I cofounded SOLA , the first and perhaps only boarding school for girls in Afghanistan , a country where it 's still risky for girls to go to school ."
Tôi rất phấn khởi khi thấy học sinh đến trường của tôi với kì vọng để nắm lấy cơ hội này .,It 's this amazing thing that happens when I was to take my student in my school .,The exciting thing is that I see students at my school with ambition grabbing at opportunity .
"Và tôi thấy cha mẹ họ và bố họ như cha của tôi , ủng hộ họ , bất chấp và ngay cả khi đang gặp nhiều đối lập khó khăn .","And I see their parents , and their father , their father , and they 're even going to be at the same time , and they 're just getting a lot of","And I see their parents and their fathers who , like my own , advocate for them , despite and even in the face of daunting opposition ."
"Như Ahmed . Đó không phải là tên thật của ông ấy , và tôi không thể lộ mặt của ông ấy được , nhưng Ahmed là cha của một học sinh của tôi .","It 's like , the guy who is not the name of his son , and he 's never been his father , but he 's a professor in my father 's life .","Like Ahmed . That 's not his real name , and I cannot show you his face , but Ahmed is the father of one of my students ."
"Ít hơn một tháng rồi , ông và con gái ông đang trên đường tới SOLA từ làng của họ , và họ thật sự chỉ xém bị giết chết vì một quả bom bên đường chỉ trong vài phút .","Less than one month , and he is in the United States , and he is in the United States , and they 're just in the United States , and they 're just in a few minutes at the same .","Less than a month ago , he and his daughter were on their way from SOLA to their village , and they literally missed being killed by a roadside bomb by minutes ."
"Khi ông vừa về tới nhà , điện thoại reng , một giọng nói đe doạ ông nếu ông tiếp tục đưa con gái ông tới trường , họ sẽ thử lần nữa .","When he was in the school , he was talking to his wife , he said , "" If he was to go to school , they would go to school .","As he arrived home , the phone rang , a voice warning him that if he sent his daughter back to school , they would try again ."
"Ông ấy trả lời : "" Nếu ngươi muốn thì giết tôi đi , nhưng tôi sẽ không huỷ hoại tương lai của con gái tôi vì những tư tưởng lạc hậu và ngược đời của các người ""","He said , "" The hell for me is to get me off , I will not be able to use my future , but I will not be honest about the future . """,""" Kill me now , if you wish , "" he said , "" but I will not ruin my daughter 's future because of your old and backward ideas . """
"Tôi bây giờ đã nhận thấy về Afghanistan , và đây là thứ thường bị bỏ qua ở Tây phương , là đằng sau hầu hết mỗi người thành công chúng ta là một người cha trân trọng giá trị của con gái họ và người thấy thành công của con gái mình như là thành công của chính họ .","I ' ve now seen a war in Iraq , and this is what is going on in the West , the most powerful person is that people are willing to see their young , and their young people are being a young girl .","What I 've come to realize about Afghanistan , and this is something that is often dismissed in the West , that behind most of us who succeed is a father who recognizes the value in his daughter and who sees that her success is his success ."
Đây không phải nói người mẹ không quan trọng trong thành công của chúng ta .,This is not the mother who 's not successful in our history .,It 's not to say that our mothers aren 't key in our success .
"Thật ra , họ là người đầu tiên và là người thương thuyết thuyết phục cho một tương lai sáng của con gái họ , nhưng trong hoàn cảnh xã hội như Afghanistan , chúng ta cần đến sự ủng hộ của những người đàn ông .","Well , in fact , they 're the first and you 're going to say that the future of the future is , but they need to be a woman who has to be a woman who is involved in .","In fact , they 're often the initial and convincing negotiators of a bright future for their daughters , but in the context of a society like in Afghanistan , we must have the support of men ."
"Dưới Taliban , những cô gái đến trường cả hàng trăm người nhớ rằng , đó là bất hợp pháp .","Back in the days , her daughter who was watching hundreds of people , that 's the most difficult thing to see .","Under the Taliban , girls who went to school numbered in the hundreds -- remember , it was illegal ."
"Nhưng ngày hôm nay , hơn 3 triệu nữ sinh đang theo học ở Afghanistan","But today , more than three million people are born in Afghanistan .","But today , more than three million girls are in school in Afghanistan ."
Afghanistan nhìn rất khác khi nhìn từ Mỹ .,And a woman looked at the United States when they looked at the United States,Afghanistan looks so different from here in America .
"Tôi thấy rằng người Mỹ thấy sự yếu ớt , dễ vỡ trong những thay đổi .","I see this Americans in the United States , the more to change the way the magic is change .",I find that Americans see the fragility in changes .
Tôi sợ rằng tất cả những thay đổi đó sẽ không kéo dài hơn sau khi quân đội Mỹ rút đi .,"I ' m sure that all the changes is going to be after the United States , when the United States is going to",I fear that these changes will not last much beyond the U.S. troops ' withdrawal .
"Nhưng khi tôi trở về Afghanistan , khi tôi thấy học sinh trong trường của tôi và cha mẹ họ ủng hộ họ , khuyến khích họ , tôi thấy một tương lai hứa hẹn và sự thay đổi sẽ tồn tại lâu dài .","But when I was in Afghanistan , when I was to see my students in my office and their friends , they were all going to be able to change the future in the future and to change the future .","But when I am back in Afghanistan , when I see the students in my school and their parents who advocate for them , who encourage them , I see a promising future and lasting change ."
"Đối với tôi , Afghanistan là một đất nước của hy vọng , khả năng không giới hạn , và mỗi ngày nữ sinh trường SOLA nhắc nhở tôi về điều đó .","For me , the country is a country that doesn ' t matter , every day and every day , every day I was to get in that particular man .","To me , Afghanistan is a country of hope and boundless possibilities , and every single day the girls of SOLA remind me of that ."
"Như tôi , họ có mơ ước lớn .","As I said , they had a big big big big big big big","Like me , they are dreaming big ."
Cám ơn .,Thank you .,Thank you .
Xin chào . Đây là chiếc điện thoại di động của tôi .,Hi . This is my hand - your - hand .,Hi . This is my mobile phone .
"Một chiếc điện thoại di động có thể thay đổi cuộc sống của bạn , và một chiếc điện thoại cũng mang lại cho bạn tự do cá nhân .","A patient can change your life , and a cell is going to be used to your heart , your heart response is with your personal life","A mobile phone can change your life , and a mobile phone gives you individual freedom ."
"Với một chiếc điện thoại di động , bạn có thể ghi lại hình ảnh những hành động xâm phạm nhân quyền ở Syria .","With a patient , you can , you can turn the images into the human race , the positive media .","With a mobile phone , you can shoot a crime against humanity in Syria ."
"Với một chiếc điện thoại di động , bạn cũng có thể đăng tải một thông điệp trên Tweeter và bắt đầu tham gia một cuộc biểu tình phản đối chính phủ ở Ai Cập .","With a screen , you can also pull out of a little bit of a sudden lying on the ground and start to be in the United States .","With a mobile phone , you can tweet a message and start a protest in Egypt ."
"Và cũng với một chiếc điện thoại bạn có thể ghi âm một bài hát , đăng tải nó lên SoundCloud và trở nên nổi tiếng .","And with a phone , you can read a song , and the God has to be , and the oh God is .","And with a mobile phone , you can record a song , load it up to SoundCloud and become famous ."
Tất cả những điều đó hoàn toàn có thể chỉ với chiếc điện thoại di động của bạn .,All of these are just just just with your your cell .,All this is possible with your mobile phone .
"Tôi là một đứa trẻ của năm 1984 , và tôi sống ở thành phố Berlin .","I ' m a young child , and I live in cities , and I live in cities in Canada .","I 'm a child of 1984 , and I live in the city of Berlin ."
"Hãy cùng quay lại thời điểm đó , tại thành phố này .","Let 's go back to that time , in the city , this is in the city","Let 's go back to that time , to this city ."
Bạn có thể thấy ở đây cách mà hàng ngàn người dân đứng lên và biểu tình cho sự thay đổi .,You can see here the way that people were playing with the pain and the pain of the change .,Here you can see how hundreds of thousands of people stood up and protested for change .
"Đó là vào mùa thu năm 1989 , và hãy tưởng tượng những con người đã đứng lên và biểu tình đòi sự thay đổi đó có một chiếc điện thoại di động trong túi .","It 's in the middle of the middle , and imagine the human beings have been allowed to be in the same , and the human and in a certain way of the same .","This is autumn 1989 , and imagine that all those people standing up and protesting for change had a mobile phone in their pocket ."
Những ai trong khán phòng có điện thoại di động ?,Who in the room has to be in the computer ?,Who in the room has a mobile phone with you ?
Hãy giơ nó lên .,Let 's take it away .,Hold it up .
"Hãy giơ chiếc điện thoại của bạn lên , hãy giơ cao chiếc điện thoại của bạn lên !","Google your phone , your phone , your phone , your your car !","Hold your phones up , hold your phones up !"
"Hãy giơ cao nó lên . Một chiếc điện thoại Android , Blackberry , wow .","Eric Albright : The water goes to the phone , the guy - off - your - hand - off -","Hold it up . An Android , a Blackberry , wow ."
"Rất nhiều . Ngày nay , phần lớn chúng ta đều có một chiếc điện thoại di động .","So many of us are , today , most of us have a computer - playing game .",That 's a lot . Almost everybody today has a mobile phone .
"Nhưng hôm nay tôi sẽ nói về bản thân và chiếc điện thoại của tôi , và về cách mà nó đã thay đổi cuộc đời mình .","But today I ' m going to talk about my body and my body is , and the way it changed life .","But today I will talk about me and my mobile phone , and how it changed my life ."
Tôi sẽ nói về điều đó .,I ' m going to talk about that .,And I will talk about this .
Có khoảng 35830 dãy thông tin .,There 's a thousand - dimensional interactions .,"These are 35,830 lines of information ."
Những thông tin thuần sơ cấp .,The Tasmanians are Christians .,Raw data .
Nhưng tại sao những thông tin đó lại ở đây ?,But why do you see these things ?,And why are these informations there ?
"Nguyên nhân là do mùa hè năm 2006 , Uỷ ban châu Âu đã đề xuất một chỉ thị chính thức .","The reason is that in summer , the United States has been adopted by the United States that has been been as","Because in the summer of 2006 , the E.U. Commission tabled a directive ."
Nó được gọi là Chỉ thị bảo lưu dữ liệu .,It 's called the ANDRILL field .,This directive [ is ] called Data Retention Directive .
"Chỉ thị này cho biết mỗi công ty viễn thông ở châu Âu , mỗi nhà cung cấp dịch vụ Internet trên toàn lãnh thổ châu Âu , đều phải lưu trữ một lượng lớn thông tin về những người sử dụng .","This particular piece of HIV / D in the country is in the United States , every single woman , has to be used with the most powerful and more of the human race .","This directive says that each phone company in Europe , each Internet service company all over Europe , has to store a wide range of information about the users ."
Ai là người gọi cho những ai ? Ai là người đã gửi cho ai đó email ?,Who is called the people who are people who are told them who are people who are to die ?,Who calls whom ? Who sends whom an email ?
Ai đã gửi cho ai những tin nhắn di động ?,Who did you tell people a little little little little message ?,Who sends whom a text message ?
"Và nếu bạn sử dụng điện thoại di động , thì đây chính là nơi mà vấn đề tồn tại .","And if you use the mobile phone , the right is the right part of the brain .","And if you use your mobile phone , where you are ."
"Tất cả những thông tin này đều được lưu trữ ít nhất trong sáu tháng , cho tới hai năm bởi nhà mạng bạn đang sử dụng hoặc nhà cung cấp dịch vụ Internet .","All of these information are coming out of the night in the morning , until the last two years is using the Internet and the Internet to use .","All this information is stored for at least six months , up to two years by your phone company or your Internet service provider ."
"Và ở khắp châu Âu , người dân đã đứng lên và nói , "" Chúng tôi không muốn như vậy "" .","And in Europe , people are sitting on and say , "" We don ' t want to be . ""","And all over Europe , people stood up and said , "" We don 't want this . """
"Họ nói , chúng tôi không muốn sự lưu trữ thông tin cá nhân này .","They said , we don ' t want to be able to do this with the personal personal","They said , we don 't want this data retention ."
"Chúng tôi muốn có được sự tự chủ trong thời đại công nghệ số , và chúng tôi không muốn rằng các công ty viễn thông và nhà cung cấp dịch vụ Internet lưu trữ lại tất cả các thông tin của mình .","We want to have the great minister of the technology , and we don ' t want to be able to be the names of the world , the leaders of the Internet and the whole change","We want self-determination in the digital age , and we don 't want that phone companies and Internet companies have to store all this information about us ."
"Họ là những luật sư , nhà báo và cả những cha xứ , tất cả đều nói rằng : "" Chúng tôi không muốn như vậy ""","These are the great ones , and the reason for all of these things , all of these things said , "" We don ' t want to","They were lawyers , journalists , priests , they all said : "" We don 't want this . """
"Và bạn có thể thấy trên đây , giống như 10000 người dân tham gia diễu hành trên đường phố Berlin và hô vang khẩu hiệu "" Tự do , không sợ hãi ""","And you can see here , in this room , like the Chinese man in the ocean , and the reason is to be rid of the "" The hell , ""","And here you can see , like 10 thousands of people went out on the streets of Berlin and said , "" Freedom , not fear . """
"Và một vài người thậm chí đã nói , nó giống như Stasi 2.0 .","And some of them said , "" It 's like the same as the Chinese .","And some even said , this would be Stasi 2.0 ."
Stasi là lực lượng cảnh sát mật hoạt động ở Đông Đức .,The right is the king of George acidification .,Stasi was the secret police in East Germany .
"Tôi cũng đã từng tự hỏi , thực tế nó có hoạt động không ?","I have to ask for the question , which is , is it possible ?","And I also ask myself , does it really work ?"
Liệu họ có thể lưu lại toàn bộ thông tin của chúng ta không ?,Can they make the same information so that we can turn into our own light ?,Can they really store all this information about us ?
Mỗi khi chúng ta sử dụng điện thoại di động của mình ?,Every time we use the cells to use our cell ?,Every time I use my mobile phone ?
"Do đó tôi đã yêu cầu nhà mạng mình sử dụng , Deutsche Telekom , nhà cung cấp dịch vụ viễn thông lớn nhất của Đức tại thời điểm đó , và tôi đã yêu cầu họ , làm ơn , hãy gửi cho tôi toàn bộ thông tin của tôi mà họ đã lưu trữ .","So I was going to ask myself how to use my hair , the biggest big , the biggest thing I had in the middle of the Middle East , and I was asked to do the whole thing , to do the same for my friends .","So I asked my phone company , Deutsche Telekom , which was at that time the largest phone company in Germany , and I asked them , please , send me all the information you have stored about me ."
"Tôi đã yêu cầu họ hãy gửi cho tôi chỉ một lần thôi , và tôi đã tiếp tục yêu cầu , nhưng cái mà tôi nhận được chỉ là một câu trả lời không rõ ràng . Blah blah blah .","I asked them to show them , and I ' m going to give you a little bit , and I ' ve got to ask for me , that 's not the most powerful thing in the past .","And I asked them once , and I asked them again , and I got no real answer . It was only blah blah answers ."
"Nhưng sau đó tôi đã nói , tôi muốn có được những thông tin này , bởi vì họ đang lưu trữ cuộc sống của tôi .","But then I said , I 'd like to say , you have to be able to see these things , because they 're in my life .","But then I said , I want to have this information , because this is my life you are protocoling ."
"Và tôi đã quyết định sẽ gửi đơn kiện tới toà án , bởi lẽ tôi muốn có được những thông tin này .","And so I decided to show you the pain of the pain of the pain , because I 'd like to have to do this information with","So I decided to start a lawsuit against them , because I wanted to have this information ."
"Nhưng Deutsche Telekom đã nói , không , chúng tôi sẽ không cung cấp cho bạn những thông tin này .","But the Luminous Room is , not the way you 're not going to be able to make this information .","But Deutsche Telekom said , no , we will not give you this information ."
"Và cuối cùng , tôi đã có một thoả thuận với họ .",And finally I have a personal solution to them .,"So at the end , I had a settlement with them ."
"Tôi sẽ huỷ đơn kiện , và họ sẽ cung cấp cho tôi những thông tin tôi yêu cầu .","I will be careful when the pain would be lost , and they will give me me me the information that I would",I 'll put down the lawsuit and they will send me all the information I ask for .
"Bởi vì tại thời điểm đó , toà án hiến pháp liên bang đã quy định rằng chỉ thị của Uỷ ban châu Âu này không có hiệu lực trong hệ thống hiến pháp của nước Đức","Because at the time , the United States has been written by this behavior of the American resource , which is not in the United States .","Because in the mean time , the German Constitutional Court ruled that the implementation of this E.U. directive into German law was unconstitutional ."
Do đó tôi đã nhận được chiếc phong bì màu nâu xấu xí này với một chiếc đĩa CD ở bên trong .,So I ' ve been able to have the right - class box in a face of a minute .,So I got this ugly brown envelope with a C.D. inside .
"Và trên chiếc đĩa CD , cái tôi cần đã được ghi trên đó .","And on the night , my wife has been needed to be married in that room .","And on the C.D. , this was on ."
35830 dãy các thông tin .,The Luminous Room is the same .,Thirty-five thousand eight hundred thirty lines of information .
"Đầu tiên tôi nhìn nó , và nói , được rồi . Nó là một file dữ liệu lớn . Tốt .","The first one I look at it , and he 's said , "" It 's a big place to do .","At first I saw it , and I said , okay , it 's a huge file . Okay ."
"Nhưng sau đó tôi đã nhận ra , đây là toàn bộ cuộc sống của mình .","But then I realized that , this is the whole life , this is the whole life of life .","But then after a while I realized , this is my life ."
"Đây là cuộc sống trong sáu tháng của tôi , đã được ghi lại toàn bộ trong tệp dữ liệu này .","This is my life in six months , which was in the same kind of light in the lab .","This is six months of my life , into this file ."
"Sau đó tôi có băn khoăn một chút , nên làm gì với nó đây ?","Then I got a little bit of a little bit , and what do you do with it ?","So I was a little bit skeptical , what should I do with it ?"
"Bởi vì tôi có thể thấy những nơi tôi đã đến đó , nơi tôi ngủ mỗi đêm , những việc tôi đã làm .","Because I can see where I was , and I was walking , and I was going to get my eyes out , and my eyes did .","Because you can see where I am , where I sleep at night , what I am doing ."
"Nhưng sau đó tôi đã nói , tôi muốn công khai những thông tin này .","But then I said , I want to go to the information and I want to go through these information","But then I said , I want to go out with this information ."
Tôi muốn nó được biết đến bởi công chúng .,I want to know it 's about all the public .,I want to make them public .
Bởi lẽ tôi muốn cho mọi người thấy sự bảo lưu dữ liệu thật sự là như thế nào .,Because the thing that I want to show you is the kind of thing that is really the kind of -,Because I want to show the people what does data retention mean .
"Do vậy đối với Zeit Online và Open Data City , tôi cũng làm điều tương tự .","So with the same time and the joy of God , I ' m going to do with the","So together with Zeit Online and Open Data City , I did this ."
Đây là những hình ảnh trực quan về cuộc sống trong sáu tháng đã được ghi lại của tôi .,"And these are the images of life , in six months , I ' m going to be in my life .",This is a visualization of six months of my life .
"Bạn có thể phóng to hoặc thu nhỏ nó , bạn cũng có thể tua ngược trở lại hoặc nhanh hơn về phía trước .","You can fly to the air and it is , you can also see the sea , you can just fly again .","You can zoom in and zoom out , you can wind back and fast forward ."
Bạn có thể thấy từng bước đi của tôi .,"You can see , my hand , my hand , my hand .",You can see every step I take .
"Bạn thậm chí có thể biết được tôi tới Frankfurt bằng tàu hoả tới Cologne như thế nào , và cả tần suất tôi gọi điện liên lạc giữa hai địa điểm đó .","You can even know where I was in the front of the rock , and the light on the other , I was using the second .","And you can even see how I go from Frankfurt by train to Cologne , and how often I call in between ."
Tất cả đều có thể với những thông tin này .,All of these are possible information with this .,All this is possible with this information .
Tôi đã có một chút sợ hãi .,I had a little bit of fear .,That 's a little bit scary .
Nhưng những thông tin đó không chỉ nói về tôi .,But the light that 's not just about me to tell me about me .,But it is not only about me .
Nó là thông tin về tất cả chúng ta .,It 's the information that is about all of us .,It 's about all of us .
"Đầu tiên , nó chỉ giống như thế này , tôi gọi cho vợ tôi và cô ấy cũng gọi cho tôi , chúng tôi nói chuyện với nhau vài ba lần .","First , it 's like this , and I call my wife , and she says , "" I ' m going to talk to you about the time and the time in the","First , it 's only like , I call my wife and she calls me , and we talk to each other a couple of times ."
"Và sau đó là một vài người bạn gọi cho tôi , họ gọi cho nhau nữa .","And then a few of you called me called me , and they said , "" You 're going to do a little","And then there are some friends calling me , and they call each other ."
"Một lúc sau đó bạn gọi cho bạn , và bạn gọi cho bạn , và bạn sẽ có được mạng lưới giao tiếp rộng lớn này .","One time you call you , and you call it , and you call this , and you 'll be able to be a very complex interface .","And after a while you are calling you , and you are calling you , and you have this great communication network ."
"Nhưng bạn có thể thấy cách mà chúng ta giao tiếp với nhau , họ gọi cho nhau lúc nào , khi nào họ đi ngủ .","But you can see how we connect with each other , and they call them , when they 're going to be on .","But you can see how your people are communicating with each other , what times they call each other , when they go to bed ."
Bạn có thể thấy tất cả điều đó .,You can see all that .,You can see all of this .
"Bạn có thể thấy được những phần trọng yếu nhất , giống như là những người lãnh đạo trong một nhóm .","You can see the most important part of the planet , as well as the human design is as a group .","You can see the hubs , like who are the leaders in the group ."
"Nếu bạn có được quyền truy cập những thông tin này , bạn có thể thấy được hoạt động của cả cộng đồng , xã hội .","If you have the capacity to make these information , you can see the system in the society , the social society .","If you have access to this information , you can see what your society is doing ."
"Nếu bạn có quyền truy cập những thông tin này , bạn có thể kiểm soát toàn bộ xã hội .","If you have to be able to use these information , you can control the system to be used for the","If you have access to this information , you can control your society ."
Đây là một bản vẽ thiết kế cho những quốc gia như Trung Quốc hay Iran .,"This is a design for Chinese , like Chinese , like Chinese .",This is a blueprint for countries like China and Iran .
"Đây là một bản vẽ cách để khảo sát toàn xã hội bởi lẽ bạn biết được người nào nói chuyện với người nào , người nào đã gửi đi những email , tất cả điều đó đều có thể nếu bạn có quyền truy cập những thông tin này .","This is a new way to make the social society that you know , that you know , the people who have to talk to you , that the people who are able to get rid of it are , that you can ' t be able to","This is a blueprint how to survey your society , because you know who talks to whom , who sends whom an email , all this is possible if you have access to this information ."
"Và những thông tin này được lưu trữ trong ít nhất sáu tháng ở châu Âu , cho tới tận hai năm .","And these information is in the early school , in the last six months , for six years .","And this information is stored for at least six months in Europe , up to two years ."
"Như tôi đã nói khi bắt đầu , hãy tưởng tượng nếu tất cả những người này trên đường phố Berlin mùa thu năm 1989 có một chiếc điện thoại di động trong túi .","As I said , let 's start with this , imagine all these people in the middle of the middle , there 's a little bit of a little bit of a patient","Like I said at the beginning , imagine that all those people on the streets of Berlin in autumn of 1989 had a mobile phone in their pocket ."
"Thì có lẽ Stasi sẽ biết những ai đã tham gia trong cuộc biểu tình này , và nếu Stasi biết được ai là người lãnh đạo đứng đằng sau nó , thì có lẽ nó sẽ không bao giờ có thể xảy ra được .","It 's probably the same to the guy in this room , and if the guy in the room knows that , the guy who can ' t be able to get to see it , it 's going to be a few years","And the Stasi would have known who took part at this protest , and if the Stasi would have known who are the leaders behind it , this may never have happened ."
Sự sụp đổ của bức tường Berlin có thể sẽ không tồn tại .,The wind in the air is going to be won ' t be won ' t be,The fall of the Berlin Wall would maybe not [ have been ] there .
"Và nếu như vậy , thì có lẽ sự sụp đổ của Bức màn sắt trong Chiến tranh lạnh cũng sẽ không tồn tại .","And if that is , it 's possible that the film is going to be in the air , and it 's not going to be","And in the aftermath , also not the fall of the Iron Curtain ."
"Bởi lẽ ngày nay , các cơ quan chức năng và công ty muốn lưu lại những thông tin họ có được về chúng ta càng nhiều càng tốt , cả trực tuyến và ngoại tuyến .","Because today , the rules and the scientists want to be able to have these information that they have , more and more we have to be , and the more the more and","Because today , state agencies and companies want to store as much information as they can get about us , online and offline ."
"Họ muốn có được khả năng theo sát cuộc sống của chúng ta , và vì lẽ đó họ muốn lưu lại những thông tin này ở mọi thời điểm .","They want to be able to be able to be able to actually control our lives , and because the thing we want to do in time .","They want to have the possibility to track our lives , and they want to store them for all time ."
Sự tự chủ và việc sống trong thời đại công nghệ số không hề mâu thuẫn .,"The irony is that , and the whole technology is not supposed to be , not enough .",But self-determination and living in the digital age is no contradiction .
Điều mà bạn nên làm là đấu tranh cho sự tự chủ của mình ngày hôm nay .,What you 're doing is that you 're going to be in the Galapagos store .,But you have to fight for your self-determination today .
Và bạn phải đấu tranh không ngừng nghỉ cho nó mỗi ngày .,And you have to support the party for every day .,You have to fight for it every day .
"Sau đó , khi bạn trở về nhà , hãy nói với bạn bè của mình rằng quyền riêng tư là một giá trị của thế kỉ 21 , và điều đó không hề lỗi thời .","Then , when you go to the home , you tell me , the idea of taking a kind of - distance , the reason is that they 're not successful .","So , when you go home , tell your friends that privacy is a value of the 21st century , and it 's not outdated ."
"Khi bạn trở về nhà , hãy nói với chỉ người đại diện của mình rằng bởi các công ty và cơ quan chức năng có thể lưu giữ lại những thông tin cụ thể , mặc dù họ không nhất thiết phải làm như thế","When you go to the home , let 's tell you one of the people that are , because the Chinese and the same thing is , they can ' t get to the same , because they 're not","When you go home , tell your representative only because companies and state agencies have the possibility to store certain information , they don 't have to do it ."
"Và nếu bạn không tin tưởng tôi , hãy yêu cầu nhà mạng cung cấp những thông tin mà họ đã lưu trữ về mình .","And if you don ' t believe , please make me a little bit of information that says that , you ' ve been able to","And if you don 't believe me , ask your phone company what information they store about you ."
"Như vậy , trong tương lai , mỗi khi bạn sử dụng chiếc điện thoại của mình hãy để nó nhắc nhở bạn rằng bạn phải đấu tranh cho sự tự chủ cá nhân trong thời đại số này .","So in the future , every single life is using your body is to give you what you call the momentum for in this particular field , to make you believe in this particular field .","So , in the future , every time you use your mobile phone , let it be a reminder to you that you have to fight for self-determination in the digital age ."
Cảm ơn .,Thank you .,Thank you .
"Nhiếp ảnh là niềm đam mê của tôi kể từ khi tôi đủ lớn để cầm một chiếc máy ảnh , nhưng hôm nay tôi muốn chia sẻ với các bạn 15 bức ảnh mà tôi trân trọng nhất , và tôi không tự chụp cái nào trong số đó .","The passion is that my passion when I get all of my hand , I want to share with you a little bit of my little bit of mine , and I want to share that image for me , and I ' m not going to be the most important","Photography has been my passion ever since I was old enough to pick up a camera , but today I want to share with you the 15 most treasured photos of mine , and I didn 't take any of them ."
"Không có đạo diễn nghệ thuật , không có nhà tạo mẫu , không chụp lại , thậm chí không hề quan tâm tới ánh sáng .","There 's no art science , no art , no building , no one to the light that 's not working with .","There were no art directors , no stylists , no chance for reshoots , not even any regard for lighting ."
"Thực ra , hầu hết chúng đều được chụp bởi những du khách tình cờ đi ngang qua","In fact , they were all designed by being written by the Chinese .","In fact , most of them were taken by random tourists ."
