inputs,preds,labels
Và anh ta nói rằng anh ta cần những cây súng này bởi vì những tổn thương mà anh đã trải qua trong quá khứ khi là một đứa trẻ .,And he said he needs these sands because of the things that he's going through when he's a child.,And he said that he needed those guns because of the trauma he 'd experienced as a young boy .
Anh ta cần chúng để cảm thấy được bảo vệ .,He's also a little bit nervous about it.,He needed them to feel protected .
"Nhưng những cây súng này thật ra là một lời nhắn cho tôi , và mặc dù anh ta chưa đưa cánh tay về phía tôi , nhưng cuộc sống của tôi ở trong tình thế nguy hiểm từng phút mỗi ngày .","These are really a big thing for me, and he's just a little bit of a sexy, but my life has been in the same way for a long time.","But those guns were really a message for me , and even though he hadn 't raised a hand to me , my life was already in grave danger every minute of every day ."
Conor đã tấn công vào tôi năm ngày trước đám cưới của chúng tôi .,Conor was working with us for the last year.,Conor first physically attacked me five days before our wedding .
Đó là lúc 7 giờ sáng khi tôi còn đang mặc áo ngủ .,That's seven minutes before I'm going to be a teacher.,It was 7 a.m. I still had on my nightgown .
"Tôi đang lamg việc trên mái tính , cố hoang thành bài viết được giao và tôi thấy nản lòng , Conor dùng sự tức giận của tôi như lời bào chữa để lấy hai tay vòng quanh cổ tôi và xiết chặt đến nổi tôi không thể thở hay la hét , và anh ta dùng cùi chỏ đập đầu tôi vào tường liên tục .","I'm working on a project, I'm working on a project, I'm working on a project, I'm working on a project, I'm working on","I was working on my computer trying to finish a freelance writing assignment , and I got frustrated , and Conor used my anger as an excuse to put both of his hands around my neck and to squeeze so tightly that I could not breathe or scream , and he used the chokehold to hit my head repeatedly against the wall ."
"Năm ngày sau , mười vết bầm trên cổ tôi đã hiện lên rõ , và tôi mặc chiếc váy cưới của mẹ tôi , và kết hôn với anh ta .","And last year, my head was swollen, and I sat on my head, and I was very happy with him.","Five days later , the ten bruises on my neck had just faded , and I put on my mother 's wedding dress , and I married him ."
"Mặc cho những điều đã xảy ra , Tôi vẫn chắc rằng chúng tôi sẽ sống hạnh phúc mãi bởi vì tôi yêu anh ấy và anh ấy cũng yêu tôi rất nhiều .","For the things that happened, I realized that we would be able to do that because I'm going to give him a hug and he's going to give me a lot of money.","Despite what had happened , I was sure we were going to live happily ever after , because I loved him , and he loved me so much ."
và anh ta đã vô cùng hối lỗi .,And he was a little bit surprised.,"And he was very , very sorry ."
Anh ta đã thật sự rất căng thẳng vì đám cưới và việc lập gia đình với tôi .,He was really very happy with my work and my work.,He had just been really stressed out by the wedding and by becoming a family with me .
"Đó là môt sự cố cá biệt , và anh ta sẽ không bao giờ làm đau tôi nữa .","It's a very important part of the story, and he's not going to do it to me.","It was an isolated incident , and he was never going to hurt me again ."
Nó đã xảy ra thêm hai lần trong tuần trăng mật .,It's been able to make two billion dollars in a year.,It happened twice more on the honeymoon .
"Lần đầu tiên , Tôi đang lái xe để tìm một bãi biển bí mật và tôi bị lạc , anh ta đánh vào một bên đầu tôi rất mạnh khiến đầu tôi liên tục đập vào cửa kính của xe","First, I'm driving to a car with a car and I'm driving to a car and I'm driving to a car and I'm going to drive to a car and I","The first time , I was driving to find a secret beach and I got lost , and he punched me in the side of my head so hard that the other side of my head repeatedly hit the driver 's side window ."
"Vài ngày sau đó , khi đang lái xe về nhà sau tuần trăng mật , anh ta mệt mỏi vì xe cộ , và anh ta ném cả túi thức ăn Big Mac vào mặt tôi .","And then, when he's driving a car, he's driving a car, and he's driving a Big Mac to a friend.","And then a few days later , driving home from our honeymoon , he got frustrated by traffic , and he threw a cold Big Mac in my face ."
Conor tiếp tuc đánh tôi một đến hai lần mỗi tuần trong suốt hai tháng sau và nửa năm từ khi kết hôn .,I've been a little bit surprised by the two years after the first and the second year since the first.,Conor proceeded to beat me once or twice a week for the next two and a half years of our marriage .
Tôi đã sai lầm khi nghĩ rằng tôi là trường hợp duy nhất và mình tôi đơn độc trong chuyện này .,I've been thinking that I'm the best and my friend was in this.,I was mistaken in thinking that I was unique and alone in this situation .
"Một phần ba phụ nữ Mỹ trải qua bạo lực gia đình hoặc bị rình rập trong một số giai đoạn cuộc đời và báo cáo CDC cho thấy 15 triệu trẻ em bị ngược đãi mỗi năm , 15 triệu .","One of the three countries in the United States has been diagnosed with cancer in a number of years and the CDC has diagnosed 15 million children every year, 15 million.","One in three American women experiences domestic violence or stalking at some point in her life , and the CDC reports that 15 million children are abused every year , 15 million ."
"Vì vậy , tôi thật sự đã ở trong công ty rất tốt",So I'm really going to be in the company very well.,"So actually , I was in very good company ."
Trở lại câu hỏi của tôi : Tại sao tôi ở lại ?,My question : Why do I go?,Back to my question : Why did I stay ?
Câu trả lời rất dễ .,The answer is very simple.,The answer is easy .
Tôi không biết anh ta đang bạo hành tôi .,I don 't know where he's going to be.,I didn 't know he was abusing me .
"Thậm chí anh ta chĩa súng vào đầu tôi , đẩy tôi xuống sàn , đe doạ giết lũ chó của tôi , rút chìa khoá ra khỏi xe khi tôi đang lái xe vào đường cao tốc đổ grinds cafe lên đầu tôi khi tôi đang mặc đồ cho buổi phỏng vấn , Tôi chưa bao giờ một lần nghĩ bản thân như một người vợ bị hành hạ .","So he's going to go to my house, and I'm going to go to my house, and I'm going to go to my house, and I'm going to go to my","Even though he held those loaded guns to my head , pushed me down stairs , threatened to kill our dog , pulled the key out of the car ignition as I drove down the highway , poured coffee grinds on my head as I dressed for a job interview , I never once thought of myself as a battered wife ."
"Thay vào đó , tôi là một phụ nữ mạnh mẽ trong tình yêu với một người đàn ông có vấn đề , và tôi là người duy nhất trên trái đất có thể giúp Conor đối mặt với cái xấu xa của anh ta .","And then I'm a woman in a room with a friend, and I'm a woman on the floor that can take Conor to a room with his wife.","Instead , I was a very strong woman in love with a deeply troubled man , and I was the only person on Earth who could help Conor face his demons ."
"Câu hỏi khác mà mọi người hay hỏi là , tại sao cô ấy lại không bỏ đi ?","The question that people or people ask is, why is she not going to be there?","The other question everybody asks is , why doesn 't she just leave ?"
tại sao tôi đã không bước đi ? Tôi có thể bỏ đi bất cứ lúc nào .,Why didn 't I get there? I can get there.,Why didn 't I walk out ? I could have left any time .
"Với tôi , đó là câu hỏi buồn và đau đớn nhất , bởi vì chúng tôi , những nạn nhân biết một số thứ mà bạn thường không biết : thật là một nguy hiểm kinh khủng để rời bỏ một kẻ bạo hành như thế .","And I'm asking the question and I'm asking the question, because we're, the people who know something you don 't know : what is a sexy, s","To me , this is the saddest and most painful question that people ask , because we victims know something you usually don 't : It 's incredibly dangerous to leave an abuser ."
Bởi vì bước cuối cùng trong kịch bản bạo hành gia đình là giết chết cô ta .,Because the last day of your life is the birth of her.,Because the final step in the domestic violence pattern is kill her .
"Hơn 70 phần trăm tội ác bạo hành gia đình xảy ra sau khi nạn nhân kết thúc mối quan hệ , sau khi cô ấy bỏ đi , bởi vì sau đó kẻ bạo hành đó không còn gì để mất .","And 70 percent of the population's population grew up after the population grew up, after she was born, because then she didn 't have a child.","Over 70 percent of domestic violence murders happen after the victim has ended the relationship , after she 's gotten out , because then the abuser has nothing left to lose ."
"Nhưng hậu quả khác như bị theo dõi lâu dài , thậm chí sau kẻ lạm dụng kết hôn lại ; khước từ những nguồn tài chính ; và vận động của hệ thống toàn án gia đình để làm khiếp sợ nạn nhân và những đứa trẻ của cô ta , những đứa trẻ này thường bị ép buộc bởi phán quyết của toà dành thời gian không bị giám sát với người đàn ông đã đánh đập mẹ chúng .","But the other things that are happening in the past, the other things that are happening in the future, the other things that are happening in the future, the other things that are happening in the future, the other things that are","Other outcomes include long-term stalking , even after the abuser remarries ; denial of financial resources ; and manipulation of the family court system to terrify the victim and her children , who are regularly forced by family court judges to spend unsupervised time with the man who beat their mother ."
"Và chúng ta có tiếp tục hỏi , tại sao cô ấy không bỏ đi ?","And we have to ask, why is she not going to be there?","And still we ask , why doesn 't she just leave ?"
"Tôi đã có thể bỏ đi , bởi vì một đòn đánh thô bạo cuối cùng đã đập tan sự từ bỏ của tôi .","I could go, because a symphony of my life has been a part of my life.","I was able to leave , because of one final , sadistic beating that broke through my denial ."
Tôi nhận ra rằng người đàn ông tôi rất yêu thương sẽ giết tôi nếu tôi bỏ rơi anh ta .,I realized that the people who came to him were very happy that I would have if I had a child.,I realized that the man who I loved so much was going to kill me if I let him .
Vì vậy tôi phát vỡ sự yên lặng .,So I'm going to talk about the future.,So I broke the silence .
"Tôi kể với mọi người : cánh sát , những người láng giềng , bạn bè và gia đình tôi , những người hoàn toàn xa lạ , và tôi đứng đây hôm nay bởi vì bạn đều đang giúp tôi .","I'm with people : sand, sand, sand, sand, sand, and I'm here today because you're going to get me ","I told everyone : the police , my neighbors , my friends and family , total strangers , and I 'm here today because you all helped me ."
"Chúng ta có quan niệm rập khuôn về nạn nhân như những tiêu đề đáng sợ , những phụ nữ tự huỷ hoại mình , những điều tốt bị làm tổn thương .","We have a sense of the world, the world's most, the most, most, most, most, most, most, most, most, most, most, most","We tend to stereotype victims as grisly headlines , self-destructive women , damaged goods ."
"Câu hỏi , "" Tai sao cô ấy ở lại ? ""","Asking, "" Why did she go? ""","The question , "" Why does she stay ? """
"là lí lẽ của một số người , "" Đấy là lỗi của cô ấy khi ở lại "" như thể nạn nhân đã lựa chọn yêu đàn ông với ý định phá huỷ chúng ta .","It's the story of a woman, "" She's the story of her "" as she's the story of her being a woman who's a woman who's a woman who","is code for some people for , "" It 's her fault for staying , "" as if victims intentionally choose to fall in love with men intent upon destroying us ."
"Nhưng từ khi xuất bản "" Crazy Love "" Tôi đã nghe hàng trăm câu chuyện từ đàn ông và phụ nữ những người cũng đã bỏ đi , những người học được một bài học cuộc sống vô giá từ nhưng điều đã xảy ra , và những ai xây dựng lại cuộc sống -- hạnh phúc , vui vẻ-- như những nhân viên , những người vợ , người mẹ , sống cuộc sống hoàn toàn không có bạo lực , như tôi .","But when I read "" Crazy Love "" I heard people talk about the past, and people talk about the past -- the past, the past -- as people, the past, the past, the past, the past ","But since publishing "" Crazy Love , "" I have heard hundreds of stories from men and women who also got out , who learned an invaluable life lesson from what happened , and who rebuilt lives -- joyous , happy lives -- as employees , wives and mothers , lives completely free of violence , like me ."
Bởi sự thật tôi là một nạn nhân điển hình của bạo lực gia đình đã kết thúc tôi là người sống sót điển hình khỏi bạo lực gia đình .,"Because I'm a human being who's a human being, I'm a human being.",Because it turns out that I 'm actually a very typical domestic violence victim and a typical domestic violence survivor .
"Tôi kết hôn lại với một người đàn ông tử tế và tốt bụng , và chúng tôi có với nhau ba đứa con .","I'm going to meet a man who's a man and a woman, and we have two children.","I remarried a kind and gentle man , and we have those three kids ."
Tôi có con chó Black Lab và tôi có chiếc Minivan .,I have a Black Lab and I have a Minivan.,"I have that black lab , and I have that minivan ."
"Điều tôi không bao giờ lại có nửa , mãi mãi là một cây súng chĩa vào đầu tôi bởi ai đó nói rằng anh ta yêu tôi .",What I don 't have to worry about is that one of the things that I've been talking about is that he's telling me.,"What I will never have again , ever , is a loaded gun held to my head by someone who says that he loves me ."
"Ngay lúc này , có thể bạn đang nghĩ , "" Ồ , điều này thật tuyệt vời "" hay , "" Ồ , cô ấy mới ngốc làm sao "" nhưng tất cả thời gian này , tôi đã thật sự nói về bạn .","Now, you're thinking, "" Well, this is really good, "" or, "" Well, she's doing all of this, I've really talked about you.","Right now , maybe you 're thinking , "" Wow , this is fascinating , "" or , "" Wow , how stupid was she , "" but this whole time , I 've actually been talking about you ."
Tôi chắc rằng bạn trong số những người đang nghe tôi nói lúc này là những người đang bị ngược đãi hoặc những người đã bị ngược đãi khi con nhỏ hoặc những người tự ngược đãi chính mình,"I'm sure you're in the people who are talking about this, who are being abused by people who are being abused by people who are being abused by people who are being abused by people who are being",I promise you there are several people listening to me right now who are currently being abused or who were abused as children or who are abusers themselves .
"sự ngược đãi có thể ảnh hưởng đến con gái bạn , em gái của bạn , người bạn thân nhất của bạn ngay lúc này .","You can see the sex of your child, your child, your most important child.","Abuse could be affecting your daughter , your sister , your best friend right now ."
Tôi có thể kết thúc câu chuyện tình yêu điên rồ của tôi bằng cách phá tan sự im lặng .,I can tell you the story of my own failure to keep my mind alive.,I was able to end my own crazy love story by breaking the silence .
Tôi đang đập tan sự im lặng hôm nay .,I'm looking forward to seeing you today.,I 'm still breaking the silence today .
"Đây là cách tôi giúp những nạn nhân khác , và đây là yêu cầu cuối cùng của tôi","This is how I'm going to meet different people, and this is my life.","It 's my way of helping other victims , and it 's my final request of you ."
Hãy kể về những gì bạn được nghe ở đây .,Think about what you heard here.,Talk about what you heard here .
Sự ngược đãi chỉ đáng sợ trong im lặng .,The sex is going to be in the future.,Abuse thrives only in silence .
Bạn có sức mạnh để kết thúc bạo lực gia đình đơn giản bằng cách rọi vào đó một tia sáng .,You have the ability to create the world's largest economy by putting it in a sandbox.,You have the power to end domestic violence simply by shining a spotlight on it .
Chúng ta những nạn nhân cần đến tất cả mọi người .,We need all the people.,We victims need everyone .
Chúng ta cần các bạn để thấu hiểu bí mật của bạo lực gia đình .,We need to understand the origin of a country.,We need every one of you to understand the secrets of domestic violence .
"soi roi sự ngược đãi ánh sáng của ngày hôm nay bằng cách nói về nó với những đứa trẻ của bạn , những đồng nghiệp của bạn , bạn bè và gia đình bạn .","Now, the day before the day before the day before the day, you're talking about your own, your own, your family and your friends.","Show abuse the light of day by talking about it with your children , your coworkers , your friends and family ."
"Viết lại cuộc đời họ như nhưng người hạnh phúc , đáng yêu với tương lai rộng mở .","The next day they're like the old friends, and they're going to be able to get back to the future.","Recast survivors as wonderful , lovable people with full futures ."
"Nhận biết những tín hiệu sớm của bạo lực và những dối trá của lương tâm , giảm nó xuống , chỉ cho nạn nhân lối ra an toàn .","You know the underlying causes of the brain and the underlying causes of the brain, which is, it's a huge problem.","Recognize the early signs of violence and conscientiously intervene , deescalate it , show victims a safe way out ."
Cùng nhau chúng ta có thể làm cho giường ngủ của chúng ta bàn ăn và gia đình của chúng ta trở nên những ốc đảo bình yên và an toàn,"We can make our food and our country's food and our food, so that we can make our food and our food.","Together we can make our beds , our dinner tables and our families the safe and peaceful oases they should be ."
Cảm ơn,Thank you.,Thank you .
Tôi muốn nói chuyện với các bạn về một nhóm động vật rất đặc biệt,I want to talk to you about a very interesting thing.,I would like to talk to you about a very special group of animals .
"Hiện có khoảng 10,000 loài chim trên thế giới .","There are 10,000 species in the world.","There are 10,000 species of birds in the world ."
Kền kền là một trong những nhóm chim bị đe doạ nghiêm trọng nhất,It's one of the most interesting animals in the world.,Vultures are amongst the most threatened group of birds .
"Khi bạn thấy một con kền lền như thế này , điều đầu tiên hiện ra trong đầu bạn đó là , đây là những sinh vật thật kinh tởm , xấu xí , tham ăn và chỉ nhắm đến thịt bạn , liên tưởng đến những chính trị gia nhỉ .","When you see this one, the first thing that you see in this picture is, these are the most beautiful, most beautiful, most beautiful, most beautiful, most beautiful, most beautiful, most beautiful,","When you see a vulture like this , the first thing that comes to your mind is , these are disgusting , ugly , greedy creatures that are just after your flesh , associated with politicians ."
"Tôi muốn thay đổi sự nhận thức đó . Tôi muốn thay đổi những cảm giác mà bạn dành cho những chú chim này , vì chúng cần đến sự thương cảm của chúng ta . Chúng thật sự rất cần .","I want to change that. I want to change the things that you're displaying for these birds, because they need our own sense of identity. They need to be very.","I want to change that perception . I want to change those feelings you have for these birds , because they need our sympathy . They really do ."
Tôi sẽ nói cho bạn biết tại sao .,I 'll tell you why.,And I 'll tell you why .
"Trước tiên , tại sao chúng lại có ấn tượng xấu như vậy ?","First, why are they going to be as good as that?","First of all , why do they have such a bad press ?"
"Khi Charles Darwin vượt qua Thái Bình Dương năm 1832 từ tàu Beagle , ông thấy những con kền kền Thổ Nhĩ Kỳ , Ông nói , "" Những con chim này thật kinh tởm với cái đầu trọc đỏ chói được tạo ra để hoan hỉ trong hôi thối","When Charles Darwin was born in 1832 in the Beagle Mountains, he saw the Beagles, and he said, "" These birds are very much influenced by the way they're portrayed in","When Charles Darwin went across the Atlantic in 1832 on the Beagle , he saw the turkey vulture , and he said , "" These are disgusting birds with bald scarlet heads that are formed to revel in putridity . """
"Bạn không thể nào bị sỉ nhục tồi tệ hơn thế , và đó là những lời từ Charles Darwin .","You can 't see more of the world, and that's Charles Darwin's.","You could not get a worse insult , and that from Charles Darwin ."
"Bạn biết đấy , Ông đã thay đổi ý kiến khi ông quay lại , Để tôi nói cho bạn biết tại sao .","You know, it changed the way he's going to go, I said to you about why.","You know , he changed his mind when he came back , and I 'll tell you why ."
"Chúng cũng đã bị liên kết với Disney-- bị nhân cách hoá thành những nhân vật đần độn , ngố , ngu ngốc .",They're connected to Disney -- the sex of the sex of the sex of the sex of the sex of the sex of the sex of the sex of the ,"They 've also be associated with Disney — — personified as goofy , dumb , stupid characters ."
"Gần đây hơn , nếu bạn đang theo dõi tin tức ở Kenya ---- đây là những thuộc tính đặc trưng mà gắn kết với những quân cảnh Keya . Nhưng tôi muốn phản kháng lại điều đó","Now, if you're in the middle of the Kenyan-American border -- these are the key areas of the Keyasian border, but I want to get that back to the point where the sand is ","More recently , if you 've been following the Kenyan press — — these are the attributes that they associated the Kenyan MPs with . But I want to challenge that ."
Tôi muốn phản kháng lại vì bạn biết sao không ?,I want to be clear about why you know why?,I want to challenge that . Do you know why ?
vì quân cảnh không giữ cho môi trường trong sạch .,Because the sex is not for the human being.,Because MPs do not keep the environment clean .
Quân cảnh không giúp ngăn chặn sự lây lan của bệnh tật .,The population is not going to grow up in the middle of the world.,MPs do not help to prevent the spread of diseases .
Họ hầu như không thể chế độ một vợ-một chồng .,They're not as good as they can.,They are hardly monogamous .
Họ còn lâu mới bị tuyệt chủng .,They need to be able to do it all the time.,They are far from being extinct .
"Và , điều mà tôi thích nhất là , những con kền kền trông được hơn nhiều","And, what I find most interesting is, the birds are more likely to be more likely to be more likely to be a sexy.","And , my favorite is , vultures are better looking ."
Có hai loại kền kền trên hành tinh này .,There are two different types of syringes on this planet.,So there 's two types of vultures in this planet .
"Những loại Kền kền Tân Thế Giới được tìm thấy chủ yếu tại Mỹ , giống như loài condor và caracaras tiếp đó kền kền Cựu Thế Giới , nơi mà có khoảng 16 loài . Trong số 16 loài này thì có 11 loài đối mặt với nguy cơ tuyệt chủng cao .","The American's sands are sands of the Pacific, like the sands of the Pacific, where there are 16, and in these 16, there are 11 sands of","There are the New World vultures that are mainly found in the Americas , like the condors and the caracaras , and then the Old World vultures , where we have 16 species . From these 16 , 11 of them are facing a high risk of extinction ."
"Vậy , tại sao kền kền lại quan trọng ? Trước hết , chúng cung cấp những dịch vụ sinh thái thiết yếu . Chúng dọn dẹp .","So why is it? Well, they're experimenting with the sand, they're experimenting. They're experimenting.","So why are vultures important ? First of all , they provide vital ecological services . They clean up ."
Chúng thật sự là những gã gom rác tự nhiên .,They're really what's going on.,They 're our natural garbage collectors .
Chúng dọn sạch những xác chết đến tận xương .,They're a mixture of the sex.,They clean up carcasses right to the bone .
Chúng giúp tiêu diệt vi khuẩn . Chúng giúp hấp thụ bệnh than mà đã có thể lan rộng và gây ra những mất mát to lớn cho ngành chăn nuôi gia súc và gây bệnh cho những loài vật khác,"They're a little bit more. They're a little more adolescent, and they're a little more adolescent, and they're ",They help to kill all the bacteria . They help absorb anthrax that would otherwise spread and cause huge livestock losses and diseases in other animals .
"những nghiên cứu gần nhất đã cho thấy tại những khu vực mà không có kền kền xác chết cần khoảng thời gian gấp 3 đến 4 lần để phân huỷ , và hệ quả to lớn từ việc này là sự lây lan của bệnh tật .","The most interesting experiment for the smallest of the three to four-year-olds in the world, and they're also the most important part of the world.","Recent studies have shown that in areas where there are no vultures , carcasses take up to three to four times to decompose , and this has huge ramifications for the spread of diseases ."
Kền kền cũng có một lịch sử hoành tráng về tầm quan trọng của chúng .,There's a very important link between the nature of the universe.,Vultures also have tremendous historical significance .
Chúng đã được kết liên với nền văn hoá Ai Cập cổ đại,They've been connected to the United States.,They have been associated in ancient Egyptian culture .
"Nekhbet là biểu tượng của người bảo vệ và tình mẹ , và cùng với rắn hổ mang , chúng biểu tượng hoá cho sự hợp nhất giữa Miền Ngược & amp ; Miền Xuôi của Ai cập .","Nekhbet is the name of the people and the name, and with the fact that they're a sexy, the name of the most famous American, the name of the American.","Nekhbet was the symbol of the protector and the motherhood , and together with the cobra , symbolized the unity between Upper and Lower Egypt ."
"Trong thần thoại Hindu , Jatayu là thần kền kền , Ông đã mạo hiểm mạng sống để cứu nữ thần Sita từ tay quỷ 10 đầu Ravana .","In Hindu mythology, Jatayu is a myth, which is to create a symphony of Sita from 10 to Ravana.","In Hindu mythology , Jatayu was the vulture god , and he risked his life in order to save the goddess Sita from the 10-headed demon Ravana ."
"Trong nền văn hoá Tibet , họ thực hiện thiên táng rất quan trọng . Tại những nơi như ở Tibet , chẳng có chỗ để chôn người chết , hoặc chẳng có củi để thiêu họ , vậy nên những con kền kền cung cấp một hệ thống sử lí chất thải tự nhiên .","In Tibet, they're very, very, very, very, very, very, very, very, very, very, very, very, very, very,","In Tibetan culture , they are performing very important sky burials . In places like Tibet , there are no places to bury the dead , or wood to cremate them , so these vultures provide a natural disposal system ."
Vậy chú kền kền đang bị sao ?,So what's happening?,So what is the problem with vultures ?
"Chúng ta có 8 loài kền kền xuất hiện tại Kenya , trong đó có 6 loài bị đe doạ với nguy cơ tuyệt chủng cao .","We have eight species in Kenya, in which there are six species of sand with the sand.","We have eight species of vultures that occur in Kenya , of which six are highly threatened with extinction ."
"Lí do là chúng đang bị đầu độc , chúng bị đầu độc vì có những sự tranh giành giữa con người-và thế giới hoang dã . Những cộng đồng mục đồng đang sử dụng chất độc này để nhằm vào các con vật săn mồi nhưng thay vì vậy , những con kền kền lại là nạn nhân cho này .","The reason is they're dying, they're dying because these animals are being used to look at these animals, but they're not just the people who are.","The reason is that they 're getting poisoned , and the reason that they 're getting poisoned is because there 's human-wildlife conflicts . The pastoral communities are using this poison to target predators , and in return , the vultures are falling victim to this ."
"Tại Nam Á , những nước như Ấn Độ và Pakistan , 4 loài kền kền được ghi danh trong danh sách những có nguy cơ cực cao điều này có nghĩa là chúng chỉ còn ít hơn 10 hoặc 15 năm để chạm đến mức tuyệt chủng và lí do đó là bởi vì chúng bị biến thành con mồi vì ăn phải gia súc đã được chữa trị bằng thuốc giảm đau như Diclofenac .","In India, as Pakistan and Pakistan, four species of sex in the sex of the world have been able to survive for 10 years and the reason is because they're able to live in the same country","In South Asia , in countries like India and Pakistan , four species of vultures are listed as critically endangered , which means they have less than 10 or 15 years to go extinct , and the reason is because they are falling prey by consuming livestock that has been treated with a painkilling drug like Diclofenac ."
Thuốc này đã bị cấm sử dụng trong ngành thú y tại Ấn Độ Chúng đã minh chứng rằng,"This is a very powerful tool in the world, and it's a very powerful tool.","This drug has now been banned for veterinary use in India , and they have taken a stand ."
"Vì không có kền kền nên mới có sự tràn lan về số lượng chó hoang tại những khu vực chứa rác thải xác động vật Khi bạn có chó hoang , bạn có một quả bom hẹn giờ khổng lồ về bệnh dại . Số ca mắc bệnh dại đã tăng rất nhiều tại Ấn Độ .",Because there's no way that the world can be able to be able to be able to be able to be able to be able to be able to be able to be able to be able,"Because there are no vultures , there 's been a spread in the numbers of feral dogs at carcass dump sites , and when you have feral dogs , you have a huge time bomb of rabies . The number of cases of rabies has increased tremendously in India ."
Kenya sẽ có một cánh đồng quạt gió lớn nhất tại Châu Phi với 353 động cơ sẽ được lắp tại Lake Turkana,Kenya has a very large population in Africa with 353 million people living in the Lake Turkana.,Kenya is going to have one of the largest wind farms in Africa : 353 wind turbines are going to be up at Lake Turkana .
"Tôi không phản đối năng lượng gió , nhưng chúng ta cần hợp tác với chính phủ , vì động cơ gió khiến những con chim thành thế này . Chúng cắt làm đôi .","I don 't have the energy, but we need to be able to get to the bottom, because they're able to get these birds to look like this. They're able to do that","I am not against wind energy , but we need to work with the governments , because wind turbines do this to birds . They slice them in half ."
Chúng là máy nghiền những chú chim .,They're a group of birds.,They are bird-blending machines .
Tại Tây Phi có một ngành buôn bán kền kền chết thật kinh khủng để phục vụ cho thị trường ma thuật và bùa ngải .,"In Africa there's a very small, very small, asymmetrical, asymmetrical, asymmetrical, asymmetrical, asymmetrical, asymmetrical","In West Africa , there 's a horrific trade of dead vultures to serve the witchcraft and the fetish market ."
Vậy chúng tôi đã làm được gì ? Chúng tôi đang tiến hành nghiên cứu về những chú chim này . Chúng tôi đang gắn máy phát tín hiệu vào chúng,"So what did we do? We're working on these animals, we're working on the way to the world.","So what 's being done ? Well , we 're conducting research on these birds . We 're putting transmitters on them ."
"Chúng tôi đang cố gắng xác định sinh thái học cơ bản của chúng , và theo dấu nơi chúng đến .","We're working on the science of our brain, and in the same way.","We 're trying to determine their basic ecology , and see where they go ."
"Chúng ta có thể thấy chúng di chuyển đến rất nhiều quốc gia khác nhau , vậy nên nếu bạn chỉ chú trọng đến những vấn đề trên quy mô khu vực , điều này sẽ chẳng giúp ích gì cho bạn cả .","We can see that they're going to be a lot different, so if you're going to be able to see these things on the surface, this will be what you need.","We can see that they travel different countries , so if you focus on a problem locally , it 's not going to help you ."
Chúng ta cần hợp tác với chính phủ trên mức độ vùng miền .,We need to be able to work with the slums on the ground.,We need to work with governments in regional levels .
Chúng tôi đang hợp tác với những cộng đồng địa phương,We're working with the same problems.,We 're working with local communities .
Chúng tôi đang nói với họ về việc quý trọng những con kền kền sự cần thiết nội tại cho việc trân trọng những sinh vật tuyệt vời này và những lợi ích mà chúng mang lại .,We're talking to them about the need for the development of the sands for the development of these sands and the opportunities that they have to make.,"We 're talking to them about appreciating vultures , about the need from within to appreciate these wonderful creatures and the services that they provide ."
"Bạn làm thế nào để giúp ? bạn có thể trở thành một người năng động , tạo ra tiếng nói . Bạn có thể viết thư cho chính phủ của mình và nói với họ rằng chúng ta cần chú trọng vào những sinh vật bị hiểu lầm này . Tình nguyện bớt chút thời gian truyền đi thông điệp . Loan truyền thông điệp .","How do you make a living? You can make a living, and you can make a living. You can make a living with these animals, and you can make a living with these animals. You","How can you help ? You can become active , make noise . You can write a letter to your government and tell them that we need to focus on these very misunderstood creatures . Volunteer your time to spread the word . Spread the word ."
"Khi bạn bước ra khỏi căn phòng này , bạn sẽ có được thông tin về những chú chim kền kền , nhưng hãy nói cho gia đình của bạn , con cái , hàng xóm về kền kền","When you're in this room, you 'll have information about the birds, but let's talk to your family, your friends, your friends, your friends, your friends, your friends","When you walk out of this room , you will be informed about vultures , but speak to your families , to your children , to your neighbors about vultures ."
Chúng rất duyên dáng . Charles Darwin đã nói Ông đổi ý kiến vì ông đã nhìn thấy chúng bay thư thái như không cần đến chút sức lực trên bầu trời .,They're very. Charles Darwin said he was surprised that he saw that he was not able to fly on the ground.,They are very graceful . Charles Darwin said he changed his mind because he watched them fly effortlessly without energy in the skies .
"Kenya , thế giới này , sẽ nghèo hơn rất nhiều nếu như không có những loài vật tuyệt vời này .","Kenya, in this world, will be more likely if there are no good things about this.","Kenya , this world , will be much poorer without these wonderful species ."
Cám ơn rất nhiều .,Thank you very much.,Thank you very much .
"Khi tôi 11 tuổi , Tôi nhớ một buổi sáng tôi thức dậy khi nghe tiếng hân hoan trong căn nhà của tôi .","When I was 11, I was like a little girl I was watching when I heard my voice in my home.","When I was 11 , I remember waking up one morning to the sound of joy in my house ."
Bố tôi lúc ấy đang nghe tin tức BBC trên chiếc radio màu xám nhỏ của ông ấy,"And I'm listening to the BBC on his radio station, like his mother's.","My father was listening to BBC News on his small , gray radio ."
"Ông ấy nở một nụ cười rất lớn , điều này rất bất thường vì tin tức thường làm ông ấy buồn rầu hơn .","He's a very good guy, and this is very important because he's very good at doing things.","There was a big smile on his face which was unusual then , because the news mostly depressed him ."
"Ông ấy la lên : "" Bọn Taliban đã đi rồi ! ""","He said, "" You're going to die! """,""" The Taliban are gone ! "" my father shouted ."
